gene_id	gene_name	N2L	N2S	N3L	N3S	N4L	N4S	NE3L	NE3S	NE4L	NE4S	NE5L	NE5S	NW3L	NW3S	NW4L	NW4S	NW5L	NW5S	W3L	W3S	W4S	W5L	W5S
MarorDileera-3	MarorDileera-3	2123.365	2123.365	2123.365	2123.365	2123.365	2123.365	2123.365	2123.365	2123.365	2123.365	2123.365	2123.365	2123.365	2123.365	2123.365	2123.365	2123.365	2123.365	2123.365	2123.365	2123.365	2123.365	2123.365
MarorDileera-4	MarorDileera-4	10600.2823043478	10600.2823043478	10600.2823043478	10600.2823043478	10600.2823043478	10600.2823043478	10600.2823043478	10600.2823043478	10600.2823043478	10600.2823043478	10600.2823043478	10600.2823043478	10600.2823043478	10600.2823043478	10600.2823043478	10600.2823043478	10600.2823043478	10600.2823043478	10600.2823043478	10600.2823043478	10600.2823043478	10600.2823043478	10600.2823043478
MarorDileera-5	MarorDileera-5	7999.66737802354	7999.66737802354	7999.66737802354	7999.66737802354	7999.66737802354	7999.66737802354	7999.66737802354	8006.738	7999.66737802354	7999.66737802354	7999.66737802354	7999.66737802354	7999.66737802354	7999.66737802354	7999.66737802354	7999.66737802354	7999.66737802354	7999.66737802354	7999.66737802354	7999.66737802354	7999.66737802354	7992.603	7999.66737802354
MarorDileera-6	MarorDileera-6	10744.4343127882	10744.4343127882	10728.665	10744.4343127882	10744.4343127882	10748.274	10744.4343127882	10744.4343127882	10749.992	10757.086	10744.4343127882	10749.245	10723.619	10744.4343127882	10744.4343127882	10744.4343127882	10744.4343127882	10744.4343127882	10744.4343127882	10753.365	10755.765	10725.603	10752.801
MarorDileera-7	MarorDileera-7	7657.238	7690.481	7670.665	7681.649	7665.989	7690.274	7691.968	7681.738	7691.992	7699.086	7686.501	7691.245	7680.93339482146	7633.826	7667.569	7680.949	7671.783	7689.676	7682.711	7695.365	7697.765	7667.603	7694.801
MarorDileera-8	MarorDileera-8	2518.28230434783	2518.28230434783	2518.28230434783	2518.28230434783	2518.28230434783	2518.28230434783	2518.28230434783	2518.28230434783	2518.28230434783	2518.28230434783	2518.28230434783	2518.28230434783	2518.28230434783	2518.28230434783	2518.28230434783	2518.28230434783	2518.28230434783	2518.28230434783	2518.28230434783	2518.28230434783	2518.28230434783	2518.28230434783	2518.28230434783
MarorDileera-9	MarorDileera-9	11170.498606659	11170.498606659	11170.498606659	11170.498606659	11170.498606659	11170.498606659	11170.498606659	11170.498606659	11170.498606659	11170.498606659	11170.498606659	11199.245	11170.498606659	11141.826	11170.498606659	11170.498606659	11170.498606659	11170.498606659	11170.498606659	11170.498606659	11170.498606659	11170.498606659	11170.498606659
MarorDIRS-1	MarorDIRS-1	4651.238	4684.481	4664.665	4675.649	4659.989	4684.274	4685.968	4675.738	4685.992	4693.086	4680.501	4685.245	4659.619	4627.826	4661.569	4674.949	4665.783	4683.676	4676.711	4689.365	4691.765	4661.603	4688.801
MarorDNAU-1	MarorDNAU-1	396.914	428.481	410.141	420.636	405.197	428.733	430.659	420.298	430.245	437.619	424.501	429.572	404.463	372.334	406.557	419.825	410.227	427.81	420.794	433.688	437.077	406.475	433.079
MarorDNAU-11	MarorDNAU-11	925.238	958.481	938.665	949.649	933.989	958.274	959.968	949.738	959.992	967.086	946.215262148511	959.245	933.619	901.826	935.569	948.949	939.783	957.676	950.711	946.215262148511	946.215262148511	935.603	962.801
MarorDNAU-12	MarorDNAU-12	545.315782608696	545.315782608696	545.315782608696	545.315782608696	545.315782608696	545.315782608696	545.315782608696	545.315782608696	545.315782608696	545.315782608696	545.315782608696	545.315782608696	545.315782608696	545.315782608696	545.315782608696	545.315782608696	545.315782608696	545.315782608696	545.315782608696	545.315782608696	545.315782608696	545.315782608696	545.315782608696
MarorDNAU-13	MarorDNAU-13	426.223	458.481	440.056	450.551	434.16	458.59	459.969	450.296	460.243	467.599	454.501	459.549	434.461	402.227	435.602	449.744	440.227	457.678	450.77	463.383	447.624793195443	436.125	463.076
MarorDNAU-14	MarorDNAU-14	451.211	483.481	464.547	475.509	459.036	483.537	484.968	475.247	484.992	492.421	479.501	484.247	459.423	426.982	460.584	474.476	464.807	482.678	473.176974422855	488.365	490.765	461.104	487.801
MarorDNAU-15	MarorDNAU-15	867.238	900.481	880.665	891.649	875.989	900.274	901.968	891.738	888.757973457218	909.086	896.501	901.245	875.619	843.826	877.569	890.949	881.783	899.676	892.711	905.365	888.757973457218	877.603	904.801
MarorDNAU-16	MarorDNAU-16	824.238	857.481	837.665	848.649	832.989	857.274	858.968	848.738	858.992	866.086	853.501	858.245	832.619	849.308694109747	834.569	847.949	838.783	856.676	849.711	862.365	864.765	834.603	861.801
MarorDNAU-17	MarorDNAU-17	795.238	828.481	808.665	819.649	803.989	828.274	829.968	819.738	829.992	837.086	824.501	829.245	803.619	771.826	805.569	818.949	809.783	827.676	820.711	833.365	835.765	805.603	832.801
