gene_id	gene_name	N2L	N2S	N3L	N3S	N4L	N4S	NE3L	NE3S	NE4L	NE4S	NE5L	NE5S	NW3L	NW3S	NW4L	NW4S	NW5L	NW5S	W3L	W3S	W4S	W5L	W5S
MarorPlavaka-5	MarorPlavaka-5	1	1	0	1	1	3	3	0	1	3	3	0	0	2	3	7	0	2	5	1	0	1	3
MarorPlavaka-6	MarorPlavaka-6	473	305	403	681	385	563	730	533	340	491	263	360	340	416	442	633	329	408	663	319	101	536	248
MarorPlavaka-7	MarorPlavaka-7	712	293	483	640	433	695	655	565	399	484	464	454	644	588	621	507	434	366	663	374	107	451	147
MarorPlavaka-8	MarorPlavaka-8	29	32	16	58	18	64	32	71	17	54	13	37	32	28	14	65	15	33	29	24	11	20	26
MarorPlavaka-9	MarorPlavaka-9	1	0	0	1	0	2	0	8	0	0	1	2	0	4	0	4	0	2	3	3	0	1	0
MarorSatellite-1	MarorSatellite-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
MarorSatellite-2	MarorSatellite-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MarorSatellite-3	MarorSatellite-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MarorSatellite-4	MarorSatellite-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MarorTcMar-1	MarorTcMar-1	28.989	16	22	19.971	25.116	35.986	40	42.972	17.984	25	19.078	23	30.939	5	27.375	6	13	14	48.923	14	10	22	13.986
MarorTcMar-10	MarorTcMar-10	34	62	60	147	51	116	70	153	36	100	32	74	61	96	70	95	40	83	73	75	28	44	58
MarorTcMar-11	MarorTcMar-11	2	12	9	13	12	20	21	10	13	15	9	13	29	14	16	13	16	10	18	9	0	8	8
MarorTcMar-12	MarorTcMar-12	12	2	11	2	9	5	8	11	2	2	2	4	5	5	6	3	2	0	8	2	0	4	0
MarorTcMar-13	MarorTcMar-13	1	0	2	0	0	1	1	0	2	3	0	1	1	0	0	2	0	1	2	3	0	1	1
MarorTcMar-14	MarorTcMar-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MarorTcMar-15	MarorTcMar-15	0	3	2	6	2	1	1	3	3	1	0	1	2	9	0	2	2	3	0	0	0	0	0
MarorTcMar-16	MarorTcMar-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MarorTcMar-17	MarorTcMar-17	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0
MarorTcMar-18	MarorTcMar-18	11	28	30	48	24	44	36	40	14	27	17	31	25	8	34	35	9	28	72	19	24	43	8
MarorTcMar-19	MarorTcMar-19	0	0	0	0	0	0	0	10	2	5	0	3	1	0	0	0	0	0	0	0	0	3	1
MarorTcMar-2	MarorTcMar-2	40	28	50	49	41	63	95	46	34	58	55	56	59	27	43	54	44	36	77	41	14	50	17
MarorTcMar-20	MarorTcMar-20	3344	1637	2975	4466	2924	4870	3360	4222	1990	3238	1893	2669	2771	4669	3305	3680	2312	2559	3567	2357	518	2645	1585
MarorTcMar-21	MarorTcMar-21	60	111	69	247	52	289	125	246	58	214	78	137	78	127	70	205	49	146	131	185	62	77	96
MarorTcMar-3	MarorTcMar-3	49	66	53	103	43	111	76	136	66	77	38	79	61	77	61	93	46	58	85	72	12	57	61
MarorTcMar-4	MarorTcMar-4	238	138	238	263	215	293	344	276	165	254	150	167	186	255	294	228	177	197	310	125	49	197	105
MarorTcMar-5	MarorTcMar-5	8	6	10	12	13	27	23	27	11	16	9	18	27	3	8	25	10	11	13	10	4	13	3
MarorTcMar-6	MarorTcMar-6	19	11	32	9	35	17	29	38	16	12	12	8	19	21	22	14	17	4	28	11	3	26	8
MarorTcMar-7	MarorTcMar-7	53	20	20	49	48	74	67	95	26	54	34	47	42	27	40	47	25	20	38	77	7	32	20
MarorTcMar-8	MarorTcMar-8	174	361	137	482	124	627	138	567	109	526	70	298	140	576	238	390	107	249	114	281	81	142	114
MarorTcMar-9	MarorTcMar-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MarorU-1	MarorU-1	5	0	4	1	1	2	2	1	1	0	5	0	3	0	2	2	2	2	4	0	0	7	2
MarorU-2	MarorU-2	0	2	2	4	3	5	1	6	0	2	2	5	4	6	3	12	1	1	3	1	0	3	0
MarorU-3	MarorU-3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0
MarorU-4	MarorU-4	0	0	0	0	0	0	0	1	0	0	0	1	0	3	0	2	0	1	0	1	0	0	2
MarorU-5	MarorU-5	4	4	6	8	2	14	6	7	5	7	6	11	2	2	4	4	2	4	4	4	1	9	5
