baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,DE
3.9360223920416852,-0.688316511660951,0.4305811144731294,-1.5985757120425346,0.3338190659871102,0.5663671793713891,Not Significant
11.467116934965349,-0.6182064502209599,0.2883765232015594,-2.143747498435812,0.34099123871102927,0.5721075227262824,Not Significant
199.5713411155107,-0.5396946512325973,0.10272596203960221,-5.253731778384688,0.3495953972486704,0.5800978569730685,Not Significant
4.525794535228985,0.6235013166110206,0.3936013047421204,1.5840936224018007,0.37900267766217827,0.6220587426846621,Not Significant
4.088321630979207,-0.6206874638210659,0.4177318130355513,-1.4858515546390572,0.38997512917788146,0.6331854247941946,Not Significant
16.595694413423324,0.5577409166618125,0.23855560346303464,2.3379912631070816,0.4043777193187591,0.6495854852886449,Not Significant
1.4160975696338782,-0.8298905386760295,0.8635632477701936,-0.9610072462195324,0.41300638874258283,0.6505158539865332,Not Significant
3.238541683289583,0.6636391307081224,0.5860379479519405,1.1324166515622052,0.4135729932629615,0.6505158539865332,Not Significant
1.3267123685474116,-0.6974278391232049,0.6845780726316972,-1.0187703448375287,0.4266555731382362,0.6573978728966701,Not Significant
10.55675356851387,-0.562231797050016,0.3231275203827557,-1.7399687788401095,0.4241449124790732,0.6573978728966701,Not Significant
8.241280675210719,-0.5220137145388611,0.32680951524789525,-1.5973026799507273,0.4740300299225239,0.7230155001848597,Not Significant
0.695963543475054,-1.082504460748932,1.5348521757403364,-0.7052825528470099,0.5034109467672088,0.7601505296184853,Not Significant
65.9926507168483,0.4964918218235951,0.13080338769833294,3.795710727069516,0.5106984448537601,0.7635194571576018,Not Significant
0.5691457559741024,-0.7476290942822652,1.1860292461856763,-0.6303631185206218,0.5637207564247435,0.8345277864719243,Not Significant
11.55163985566571,-0.4376846850162459,0.2935978957988692,-1.4907623361036761,0.584745021047459,0.8572475551278282,Not Significant
18.496125623865854,0.4364586302747737,0.2544050941835405,1.7156049161495592,0.5987314478843534,0.8693120060628592,Not Significant
37.64866739166999,0.4371304440179158,0.21842865034721085,2.001250492199901,0.6132691484475319,0.8819394420531173,Not Significant
0.7683583609347279,0.5543588136235185,1.1134374690825724,0.49788050879973333,0.6523656865823166,0.929313383716319,Not Significant
315.78133507897127,0.4513538633699911,0.11122079860893205,4.058178587235421,0.6690833578143176,0.9442204395323548,Not Significant
23.074216338435942,-0.4015001480991586,0.1827748549195518,-2.1966924732391586,0.7050271640615347,0.9606906805393144,Not Significant
13.71718244216397,-0.3024455381308939,0.47229533316826333,-0.6403737595754361,0.7067873852429898,0.9606906805393144,Not Significant
144.46638998197193,-0.402016092037212,0.17469233277305743,-2.3012806896308984,0.7125652729828027,0.9606906805393144,Not Significant
1.1409777162918193,-0.3852475871084649,0.8568887189922577,-0.44958881890933816,0.7040457866588659,0.9606906805393144,Not Significant
1.2325251012933933,0.4071569351817591,0.9226761311048269,0.4412782789712171,0.70283477003896,0.9606906805393144,Not Significant
1.3771889548820737,0.44525538744446186,1.1371530141924386,0.3915527478601151,0.7221153561421392,0.9649506086501153,Not Significant
17.204581264700344,-0.3347279671306149,0.259816330391668,-1.2883253590181152,0.7383052972429185,0.9779307007340411,Not Significant
3.01647235632217,0.2630986100143646,0.596530513451425,0.4410480337244114,0.7547733266295044,0.9910501940961318,Not Significant
0.5636996428920983,-0.4568265032430482,1.442514006955014,-0.31668774170682606,0.7655059710633392,0.9964776002634846,Not Significant
687.7413408917001,0.09962337699929874,0.12011463426202772,0.8294024921390702,0.9995711677970438,0.9999539727794804,Not Significant
26.64039975952709,0.053346583263119765,0.22417519915377804,0.23796826528756856,0.9836246176519008,0.9999539727794804,Not Significant
12.165041628590979,-0.1068291483659639,0.26175703271674455,-0.4081233167154941,0.9436739982900583,0.9999539727794804,Not Significant
1.1727262705114696,-0.09828472722301702,0.7306411895567332,-0.1345184594405971,0.9152121431583606,0.9999539727794804,Not Significant
9.581526554301556,0.14291527185318215,0.3908047723901892,0.36569479686520306,0.869541034616758,0.9999539727794804,Not Significant
66.97158254601571,-0.269899572754896,0.24722812439178668,-1.0917025456504355,0.8249235219526573,0.9999539727794804,Not Significant
594.5162110358385,0.4109947134309605,0.08528334566609944,4.819167332389646,0.8516744872030645,0.9999539727794804,Not Significant
719.9680926803958,-0.08824718734578942,0.1802320419932496,-0.48963095779103816,0.9893805695892728,0.9999539727794804,Not Significant
87.12922593807562,0.22671105590584853,0.1449302669229105,1.5642768120094461,0.9703297506948395,0.9999539727794804,Not Significant
14.844949795970395,0.20998737612222731,0.4573098184153142,0.45917968009058463,0.7972830710276996,0.9999539727794804,Not Significant
22.925255910187378,-0.21655287636765544,0.30067522371650224,-0.7202218848994246,0.8356660142136582,0.9999539727794804,Not Significant
297.20264715031675,0.23397459302590287,0.17798712346173048,1.3145591011037965,0.9325134975347179,0.9999539727794804,Not Significant
4.261719417287435,-0.20567876902549276,0.5880997520815898,-0.34973449367643666,0.8067080755967403,0.9999539727794804,Not Significant
2616.7021294723104,-0.40703328743061673,0.07928097722316674,-5.134059918117121,0.879526527563101,0.9999539727794804,Not Significant
22.99610377484887,-0.3214994264543681,0.18928022828614202,-1.698536764063626,0.8271792588813623,0.9999539727794804,Not Significant
120.87899325108448,-0.08453315212724206,0.1426711867405109,-0.592503322208921,0.9982256443730709,0.9999539727794804,Not Significant
1636.8551438235243,0.31511747765465764,0.10681605449827233,2.9500947131477733,0.9582607012390184,0.9999539727794804,Not Significant
